8,1,35,1
0.70606569906161,0.670762414108529,0.624899967787185,0.603534360225741,0.627927167276727,0.589052075648404,0.619676560164934,0.561950221444059,0.61180680469862,0.747356865076865,0.611651472974308,0.667750413878078,0.610770367922654,0.663108092249443,0.608047735712673,0.612764212873841,0.605888281933549,0.576738477375777,0.590742777317037,0.538019386702718,0.584686204353296,0.508527826599813,0.57739823714102,0.476004965189097,0.56888365663402,0.443467206419616,0.559206114908356,0.396273880499286,0.547848417584543,0.354536184643621,0.534375203271795,0.314470095685118,0.520768262708617,0.277262569584585,0.504794967127303,0.243155646086536,0.488955637813878,0.213613114608039,0.468785369508641,0.185493343722657,0.45172343669375,0.168010706197933,0.430680156500732,0.146936983914845,0.41114932234019,0.131567347147968,0.379907327534728,0.119188508031786,0.352626178996986,0.111002713207132,0.318724109359436,0.107588411520978,0.293454003022974,0.106937824026042,0.262330108989369,0.105874162075203,0.249508526298314,0.107169277844839,0.215273454459784,0.108225953100343,0.200725267560595,0.109320386353779,0.18136057375549,0.110598079730846,0.166086072890216,0.110557507646386,0.147722201897131,0.112421071859756,0.136482953947005,0.111822689624261,0.124141206239001,0.110503738183392,0.114894579002908,0.109674163113742,0.106311340864834,0.111305829330541,0.0998033275198325,0.10974825086585,0.0916652633342459,0.109998400846764,0.0878857371778656,0.108553705608801,0.0799552496470015,0.105237391242729,0.0806846925906352,0.103012218032308,0.0686495041182369,0.100626349664162,0.0705342994912009,0.0972131301905519,0.0656674774267225,0.0973626875038441,0.0677253649161514,0.0994965328867641,0.0639272577684548,0.100153559498506,0.0593248140736486,0.0967822037958198,0.0520474513203846,0.092246286706503,0.0498672105692317,0.0882180088462683,0.046809645260307,0.0843808353304957,0.042517428659175,0.080425157460501,0.0387047061395691,0.0762163269876825,0.0353456629133888,0.0712018600995269,0.0319209212509915,0.068643211364225,0.0299183699312541,0.0627318150544178,0.0283346006764399,0.0594371388471328,0.027140759153172,0.0567595417975176,0.0263247073765079,0.0531553370801123,0.0259077828785705,0.0494354546560395,0.0367406561896647,0.0497162855754673,0.025590131633251,0.04100367700085,0.0258689880971708,0.0508910250456927,0.0274993807301013,0.0430612565754666,0.0296338123625262,0.0423460209095476,0.0317844812623601,0.0398302327809675,0.0319793149465086,0.0383633019081935,0.0325501349014258,0.0370855912183189,0.032047786567959,0.0361763461723623,0.0331287705104062,0.0353959277908904,0.0328111142175338,0.0340695180810799,0.0333819253099924,0.0324259709908193,0.0330207535789023,0.0317045869995395,0.0334930279008626,0.030722949114123,0.0327339132527165,0.0298059201615143,0.0336605401476789,0.0292254769720343,0.0332626096996059,0.0288996288357813,0.0346128870021056,0.0287994131377088,0.0340240689733778,0.0289150316359073,0.0347038525826867,0.0288343997080271,0.0345772464924379,0.0283519933814556,0.0340227505220606,0.0284287904500015,0.0339448640932089,0.039657591562297,0.0354523449563624,0.0343062402356071,0.0355455389935519,0.0337322300250447,0.0351796533368799,0.0333897361726291,0.035271842419307,0.0329019835999963,0.0346419727787421,0.0320030818741173,0.034673744696782,0.0323186389834843,0.0341685372442226,0.0316374969499272,0.0365917612288408,0.0343613637467887,0.0374728944418811,0.0335982042360256,0.0374957780065253,0.0346229111265931,0.0373933550036488,0.0331567485492162,0.0380059598831919,0.0338973912705407,0.0373455061043512,0.0318353217784266,0.0371639095391626,0.0333740083362306,0.0372455025137897,0.0329307739845462,0.0372940626309627,0.0326323193008181,0.0364471685672896,0.0306398667207434,0.0351554336779437,0.0303371566198859,0.0345976859573742,0.0297883029862786,0.0341424884128692,0.0305479596465849,0.0337778663299503,0.0286684551004284,0.03274484130578,0.0281653509569495,0.0320749911808412,0.0279425349791857,0.0313561395978616,0.0278744603693619,0.0305498735155825,0.0261972875942037,0.0292169802985777,0.0264382340067965,0.0280550384298428,0.0201633191675573,0.0298698443476694,0.033541441711608,0.0319235319184765,0.029621622032793,0.0323809401802681,0.029886203905378,0.0310074587551731,0.0297428886410172,0.0311782453777153,0.0293287600450843,0.0295420278555537,0.0296705226502122,0.0296397810597439,0.029430124683741,0.0278999605561516,0.0292474015049471,0.0279876081177491,0.0298991969582511,0.0269933025978564,0.0294153230661666,0.0272152795287105,0.0293591648381684,0.0263925662444896,0.028584268715649,0.0260859600603033,0.0288171692669632,0.025645347534139,0.0294161788714357,0.0251666296531968,0.0287812263398716,0.0246659846507227,0.0282726365686795,0.0241970007727278,0.0281131631419837,0.0236869847959542,0.0276607949615534,0.0232147932038312,0.027638253230159,0.0230207637649727,0.0272156905058791,0.0229030992207283,0.0263447864744932,0.0221215097593177,0.0261712987448282,0.0219143777068057,0.0261965919678927,0.021668963673439,0.0257980426406402,0.0211862790222786,0.025345859664279,0.0207710537435616,0.0249580627205456,0.0207548943411001,0.0249154557511959,0.0204379415294693,0.0245077746081139,0.0202715256834559,0.0241191038321184,0.01985747274337,0.0235488806799024,0.0197196410900752,0.0228617906404706,0.0193753587383867,0.0221953704944136,0.0193980579889795,0.0223384403653154,0.0187241865411343,0.0215006002266712,0.0186689877436991,0.0211531409536621,0.0180458828238732,0.0206109393258342,0.017946742926905,0.0203702266104461,0.0198259141082014,0.0198309772709441,0.016944512201147,0.0248434578755114,0.027160346670552,0.0269651148210436,0.0231516203175242,0.0217079464706248,0.023524882099269,0.0223614065004009,0.0227670787018478,0.0212829534456774,0.0227209265747327,0.0211748761695501,0.0223461429786897,0.020769104143546,0.0223575537808746,0.0214650118705906,0.0219157049866972,0.0204352299279604,0.021708620747184,0.0211730702955329,0.0215513494100719,0.0199310802658434,0.02148442320823,0.0196878363501037,0.0210875096321725,0.0183053563955033,0.0207747480853648,0.0190695810563367,0.0210066175983439,0.0187887121974004,0.0208870584160797,0.0191475594159084,0.0215403367346823,0.018505565253605,0.0213166815273308,0.0189785003386738,0.0209238270330869,0.0179463309579292,0.0203881356381084,0.0170119646531209,0.0197846955903171,0.0159070895669102,0.0193529687450446,0.0145759109681069,0.0190218835309455,0.0142897591264677,0.0187512780191341,0.0145939421898465,0.0188212460306533,0.0141244930463777,0.018473723441732,0.0135359050066504,0.0179222935064578,0.0131157345477964,0.0175115761321563,0.0134887645558011,0.0173571135810812,0.013011647098175,0.0167972965513906,0.0123158124475947,0.0161370265653644,0.011845863833366,0.0155366412810903,0.0113345685161421,0.0152164773271657,0.0109301467771031,0.0146396497714736,0.0104730587679303,0.0144541761287304,0.0101706729939776,0.0138348634316493,0.00999364588991544,0.0139432220930326,0.00960051366127049,0.0134116858526645,0.0093870880811379,0.0128447181447954,0.0089456858461667,0.0125168277721873,0.00875746804247905,0.0120904254977366,0.00867167448271501,0.011578558253744,0.00878792280896499,0.011587277764174,0.00856280478654869,0.0107147770281144,0.00805247666318466,0.0102972321269318,0.00842093284545735,0.00979864783537669,0.00796416285771274,0.0096826547531479,0.00812400416665503,0.00945501193968672,0.00786420881883999,0.0094199546898952,0.0100477621036617,0.0113270668210046,0.0119986154998786,0.0110616308775556,0.0137568865307954,0.0106691816053514,0.0104723104724518,0.0108306701957807,0.0103024642872142,0.0106919555874305,0.0103538493042761,0.0103653734309032,0.0101896703976222,0.0103012355613645,0.0102267558971325,0.0099145189497414,0.00982422731537515,0.0100860474267497,0.0100468991683629,0.00992969233113761,0.0098062217625796,0.0101159256057914,0.0100735211483465,0.0102627109105304,0.0102152129750875,0.00981443233286467,0.00967618192066647,0.0127305348016578,0.0115704551067262,0.0128438777059226,0.0128108010044666,0.0122208658969669,0.0119625909083527,0.0126964086843528,0.0126164539692345,0.0134738020851309,0.0129630286325336,0.0133337368836019,0.0130641745924272,0.0129863333871938,0.0127641263556278,0.0133380934135755,0.0130486625801049,0.0131069710284009,0.0128198045590085,0.0129630515228037,0.0129265871960056,0.0127967641163549,0.0126409224630899,0.0131777820426112,0.0128222054904195,0.01297771305656,0.0128366617785936,0.0127929920484256,0.0128203967321143,0.0127894156842592,0.01268469017713,0.0129119759463343,0.0133913880115777,0.0125748151986046,0.0129246633667641,0.0123441354579257,0.012431650480216,0.011841765041193,0.012333134798511,0.0120289204071375,0.012894345105973,0.0119326286917341,0.0126961678664921,0.011686775022447,0.0119672763598995,0.011087483588791,0.0117865460159297,0.0110907711556763,0.011923901981896,0.0111167786315845,0.0118226081284173,0.0112539921060536,0.0126825831736656,0.01164719393747,0.0125272240881667,0.0115611559694625,0.0124209896692151,0.0114082638399201,0.0123124348913982,0.0114093025230815,0.0124050100269525,0.0114346026566869,0.0123409074771939,0.0113738308849635,0.0123579234266676,0.0112842517536781,0.0124310668845687,0.0116314417966463,0.0127436139143785,0.0111680042750496,0.0123344664867162,0.0125679272917272,0.0131535731944157,0.0126802913466889,0.0132065870932389,0.0123097479996148,0.0130541056709867,0.0122037965029588,0.0130171900369137,0.0120758955793387,0.0129497618222888,0.0119585225751802,0.0125757181663097,0.015885748709571,0.013070614675131,0.0134788139699215,0.013170680795231,0.0119368157822018,0.0123925230433234,0.00946108422512259,0.0109974006627351,0.0112414111201445,0.0112036461937367,0.0111160116572991,0.0126121246121308,0.0110472556318138,0.0169174626737317,0.0153032907354043,0.0141750015062345,0.0116506591534603,0.0100691335929481,0.0148979948023283,0.0146525718755149,0.0144488590313796,0.011767846076091,0.010991225588261,0.0125975231375016,0.0100357502533069,0.0158965808845084,0.0129460742298693,0.0140033377628243,0.013902928527433,0.0128160371728536,0.0169175244041301,0.0137067157082412,0.0130124561616095,0.0118068717925064,0.0114116089341299,0.0116768404983736,0.0116369525218634,0.0118086259984016,0.0113319402506933,0.0115275003890377,0.0112808389319345,0.011792476194309,0.0111808200741265,0.011440193283092,0.0109700038872569,0.0113042195597947,0.0107924105856489,0.0110698778193493,0.0106432970852419,0.0110177968438375,0.0105819265513589,0.0110473649180387,0.010538990247089,0.0108798538405877,0.0104945488443705,0.0106550154935789,0.0104468966349744,0.0107654977604228,0.010285651613085,0.0107067805290118,0.0103327220011625,0.0110721233598031,0.0105653124615199,0.0108080461424027,0.0105373583471625,0.0106372614672712,0.0104783046296869,0.0106050964884298,0.0102010755054793,0.0103833664094731,0.0101758414563014,0.0102267356110542,0.0101374105893738,0.0102609971577174,0.0101436915337127,0.0102183550379535,0.0100377882041203,0.0101495058389964,0.0100125944042964,0.0100431863549641,0.00995450167022311,0.00976201296973154,0.00988357678488286,0.00944400467457477,0.00970390809432939,0.00918636249866262,0.00975560720234549,0.00909448584379767,0.00976948321819504,0.00887851598416389,0.00964876332480278,0.00864595611255632,0.00929926870330432,0.00858380712859598,0.0095473510992606,0.00835051403971964,0.00926709782093368,0.00810470252399332,0.00927095029095152,0.00790690158229659,0.00881409522068978,0.00774586241746733,0.00899104407862767,0.00759827571079038,0.00866364654568564,0.00745977362155141,0.00878295155805811,0.00737057300887312,0.00845136961004756,0.00728861559107909,0.00859087997858644,0.00724153262662603,0.00840684363335483,0.00710140130151073,0.00845004109776235,0.00706577754976714,0.0081548900036375,0.00699881750240249,0.00827098986289621,0.00681051683203012,0.00794320997948112,0.00664927371879432,0.00764123979934398,0.00645335747136109,0.00755447940312741,0.00634323516019129,0.00710621888723729,0.00611619016344204,0.00685155666195562,0.00616158601767745,0.0066447915424624,0.00593971569025111,0.00668544479464178,0.00606060476243464,0.00649041822667479,0.0058473822593754,0.00652611754234689,0.00593037998119104,0.00642379464788257,0.00587206199446007,0.00634623092258788,0.00574730125852753,0.0062877117269434,0.00581632139884002,0.00634979660241307,0.00732926795877927,0.00629341219043704,0.00614742297984949,0.00614320439084669,0.008169549516622,0.00775710140768456,0.00795376887955307,0.00785848794989254,0.00742913798633392,0.00761873132606435,0.00752089065444705,0.00996145411945854,0.00859006978156228,0.00778612428847163,0.00967923204564647,0.00982620586523848,0.0157716609520047,0.0168704877925234,0.0164023979359971,0.0152551000192219,0.0161042075827562,0.0208992096150124,0.0190870836442387,0.0161766487681759,0.0234634805427674,0.0203975132675117,0.0207347836707886,0.0218754432481189,0.0162764473355056,0.0152975847424084,0.0198662282894364,0.0179612017344729,0.0174928200188566,0.016498695273529,0.0163194625471267,0.0153635260303411,0.0159845149642436,0.0158738362878131,0.0160536068706174,0.0149104788387692,0.0155721933427778,0.0157208744663613,0.0157836780621327,0.0149971714428822,0.0153742320240669,0.016553808344913,0.0178440685366598,0.0174346157990544,0.0181341930696897,0.0184398861341439,0.0185863383834942,0.0186776261850083,0.0186380349357357,0.0116502851260117,0.0153176658874776,0.016166391767063,0.0154201474742274,0.0174312361813244,0.0155008204610353,0.0152375712191089,0.0152905371026641,0.0147419385609857,0.0173147526925938,0.0152398489355465,0.0184292389495244,0.0141299496983266,0.0172293980203949,0.0145323085800854,0.015290723370242,0.0140586695316188,0.0148663607964594,0.0143055294159898,0.0153183366329974,0.0144509232239355,0.0145532751974027,0.0137747995697923,0.014862671656426,0.0139661946512649,0.0142380899296304,0.0135085772388201,0.0141234584819599,0.0136824393143211,0.0142611756934482,0.0133977369791114,0.0143979880412203,0.0140966737944979,0.0146026837843829,0.0142094909139314,0.0148966266591442,0.0136775319739752,0.0148839636313295,0.0137405500834678,0.0149151885134349,0.0145244702165922,0.015297391294206,0.0147016592207606,0.0155859733727606,0.0153881160370843,0.016074723377242,0.0151493062416712,0.0161592644904965,0.0161020647836585,0.016533131750229,0.0162548637545569,0.0169844950543286,0.0163943030198309,0.0179243398197383,0.0153481544362437,0.0173170783660507,0.0164852297860333,0.0177990856189405,0.0163262159932287,0.017396858414069,0.0161116743489498,0.0175304155602391,0.0150766520492059,0.0166702354074784,0.0152426574924561,0.0163435523688297,0.0150349085190365,0.0161158665671337,0.0152041431200157,0.0164586099912185,0.0160317011095624,0.0165406126503449,0.0169024498279582,0.0168552104442088,0.0150076183277725,0.0166207517478135,0.0158630882399078,0.0165762642193584,0.0155374554901853,0.0168608464434296,0.0150603970301216,0.0168050992023913,0.0148133409942476,0.0164960802660343,0.0146109867538439,0.0165004962223066,0.0138982140109925,0.0160162592657262,0.0138247492497991,0.0159070812964031,0.013711024643484,0.0155376211874837,0.0134187154801744,0.0153900768216786,0.013872909762406,0.0154941390957399,0.0134788541662209,0.0157315865459205,0.0140024107190281,0.0156972305902694,0.0137024814004669,0.0154697503755029,0.0137525328612287,0.0153264444126291,0.0138039324988268,0.0148526221323577,0.0140602277257456,0.0142968550061321,0.0149318948167205,0.0139815267085994,0.0149797837817878,0.0133558740068628,0.0161231407723921,0.0130294459566643,0.0157562014042706,0.0130889063513196,0.01565682603159,0.0135961749904487,0.0147494684590201,0.0129971358554961,0.0143753417260221,0.0126120216713116,0.0149331966618518,0.0123123422605159,0.0147257782640261,0.0111729011166584,0.0149105088058272,0.0110745957977539,0.0147605311037626,0.0107146984618408,0.0152931700550338,0.0104762893652911,0.0149117349171971,0.0102815419959766,0.014618702704619,0.00987475027186695,0.0142885898187796,0.00957674093678476,0.013907835171833,0.00927467530277233,0.0135768068814404,0.0103142817848682,0.012900120857838,0.0117326131617088,0.0136659468564281,0.0137451242309338,0.0106950653045439,0.0107508450008459,0.0145178831128832,0.0120040373933516,0.0134020390657938,0.0138828151815263,0.0134947829309821,0.0185772166618237,0.0149105375907477,0.00989964812133347,0.0135117391399957,0.00883495052623094,0.010685740252267,0.0095313415465881,0.00958231196455178,0.0115023636792674,0.0104190437042178,0.00869889547026654,0.0102042041927744,0.0110661290647045,0.0134227564029047,0.00980605846112503,0.0110630990605229,0.0102039465975225,0.0107630653817081,0.00994551410394504,0.00921829363252335,0.00940515502157897,0.00977000963674834,0.0103372598683506,0.00988020112254904,0.0102092972782946,0.0102715977780977,0.0101583063569553,0.00986185859947208,0.0116627310903114,0.0110231372284691,0.0127291458909372,0.0112949097370693,0.0108170673503859,0.0111070986178352,0.0109926110694098,0.0112772760849804,0.0111435032315133,0.0111949702630422,0.0112114859543095,0.0111340194472159,0.0110346202683397,0.010961022558645,0.0111757205694405,0.0112535795609721,0.0105528019518874,0.00987804826074923,0.00928078634083523,0.0137623324757487,0.0108320959102205,0.012184462132769,0.0112521688115213,0.0120024624553059,0.0112073378445404,0.0120457336753797,0.0113250735856401,0.0123909849424852,0.0115730686961532,0.012266977202983,0.0114191642377215,0.012630796982974,0.0115973141056218,0.0123121884955112,0.0116004429237952,0.0126929834309997,0.0117549835198621,0.0125023075101286,0.0114872394591302,0.0126878963141007,0.0114595481149282,0.0121132040463043,0.0113292490433908,0.0124521229626141,0.0113890004120508,0.012277264254153,0.0110995312239651,0.0123738486816632,0.0110611564837112,0.012056126399635,0.011037299818134,0.0129524211999624,0.0114410800456217,0.0126858645869683,0.0114811697107835,0.0128819921416513,0.0116835383403678,0.0125214825951182,0.0130272939321806,0.0129724075368233,0.0127720167068821,0.0128413392885804,0.012407035273698,0.0129159226984508,0.0126619356725943,0.0124778647247257,0.0120319258232062,0.0139367308027489,0.0137447037690424,0.0105860318069719,0.0118409522593081,0.0118077363467832,0.0116387184177938,0.0112585149596385,0.0112547167110303,0.0113552240688006,0.0113375530142262,0.0117466167766779,0.0112494224189305,0.011865628276334,0.0111718959760879,0.0117306988863633,0.0107269989058287,0.0120682774773359,0.0104118063953628,0.012025177960424,0.00998828917827201,0.0122055061548396,0.00978145475016281,0.0122804231305556,0.00967434010358832,0.0125252673039873,0.00946266519665034,0.0125429796990846,0.00899405467907101,0.0128968266626117,0.00863933510667199,0.0121946021538578,0.00827344056336372,0.0126426793104304,0.00802980944072793,0.0126010685587864,0.00759893071898195,0.0128045128715223,0.00746660662557118,0.0120230175295852,0.00704386046733114,0.0117733499949862,0.00680877340058947,0.0112327810392238,0.00663818249019955,0.0111544795766369,0.00659152182701261,0.0108245119435234,0.00650014851244947,0.0109040670299229,0.00638290683219621
